_id,school,degree,startDate,endDate,type,inProgress,cv,createdAt,updatedAt,__v,endMonth,endYear,startMonth,startYear,description
67b29dbc37180fd4b8e5220b,Gestión De Procesos Pedagógicos Y Su Aplicación,Gestión De Procesos Pedagógicos Y Su Aplicación,,,Certificate,False,67b29dbc37180fd4b8e52205,2025-02-17 02:23:56.500,2025-02-17 02:23:56.500,0,12.0,2024.0,10.0,2024.0,Formación complementaria en gestión de procesos pedagógicos
67b29dbc37180fd4b8e5220a,Auxiliar De Educación,Auxiliar De Educación,,,Certificate,False,67b29dbc37180fd4b8e52205,2025-02-17 02:23:56.500,2025-02-17 02:23:56.500,0,10.0,2024.0,8.0,2024.0,Formación complementaria en Auxiliar De Educación
67b29dbc37180fd4b8e52209,Centro de Idiomas CidUNT,Inglés nivel intermedio,,,Certificate,True,67b29dbc37180fd4b8e52205,2025-02-17 02:23:56.500,2025-02-17 02:23:56.500,0,,,3.0,,Estudios de idiomas en inglés
67b29dbc37180fd4b8e52207,I.E. 80233 – Allacday,Enseñanza secundaria,,,Other,False,67b29dbc37180fd4b8e52205,2025-02-17 02:23:56.500,2025-02-17 02:23:56.500,0,,2019.0,,2012.0,Educación secundaria en Otuzco – La Libertad – Perú
67b29dbc37180fd4b8e52208,Universidad Nacional de Trujillo,Carrera Profesional en Biología Pesquera,,,Bachelor,False,67b29dbc37180fd4b8e52205,2025-02-17 02:23:56.500,2025-02-17 02:23:56.500,0,,2024.0,,2020.0,Estudios profesionales en Biología Pesquera
67b2bda437180fd4b8e522c9,Cámara de Comercio de Lima,Estrategias Digitales para Vender Más,,,Certificate,False,67b2bda437180fd4b8e522c4,2025-02-17 04:40:04.851,2025-02-17 04:51:01.782,0,7.0,2024.0,7.0,2024.0,Workshop sobre estrategias digitales.
67b2bda437180fd4b8e522c7,Universidad Privada del Norte,Marketing e Inteligencia Artificial,,,Other,False,67b2bda437180fd4b8e522c4,2025-02-17 04:40:04.851,2025-02-17 04:51:02.017,0,,,,,Participación en conferencia de Marketing e Inteligencia Artificial.
67b2bda437180fd4b8e522c8,Universidad Privada del Norte,II SUMMIT TIC NORTE 2024: TRANSFORMACIÓN EMPRESARIAL E INNOVACIÓN,,,Certificate,False,67b2bda437180fd4b8e522c4,2025-02-17 04:40:04.851,2025-02-17 04:51:01.926,0,7.0,2024.0,7.0,2024.0,Participación en II SUMMIT TIC NORTE 2024.
67b2bda437180fd4b8e522c6,Universidad Privada del Norte,Administración y Marketing,,,Student,True,67b2bda437180fd4b8e522c4,2025-02-17 04:40:04.851,2025-02-17 04:40:04.851,0,,,,2021.0,Estudiante de Administración y Marketing con un enfoque en la aplicación práctica de estrategias de marketing.
67b2fd9e37180fd4b8e52442,Universidad Privada Antenor Orrego,Ingeniería de Computación y Sistemas,,,Bachelor,False,67b2defa37180fd4b8e523bf,2025-02-17 09:13:02.305,2025-02-17 09:13:02.305,0,12.0,2022.0,3.0,2017.0,
67b2fd9e37180fd4b8e52448,Colegio Privado Bilíngüe La Asunción,Educación Primaria / Secundaria,,,Student,False,67b2defa37180fd4b8e523bf,2025-02-17 09:13:02.314,2025-02-17 09:13:02.314,0,12.0,2016.0,3.0,2007.0,
67b31f7e37180fd4b8e524e9,Platzi,Ciencia de Datos para Principiantes,,,Certificate,False,67b31f7e37180fd4b8e524e0,2025-02-17 11:37:34.524,2025-02-17 11:37:34.524,0,,,,2024.0,
67b31f7e37180fd4b8e524ea,Platzi,Gestión de Proyectos con Metodologías Ágiles,,,Certificate,False,67b31f7e37180fd4b8e524e0,2025-02-17 11:37:34.524,2025-02-17 11:37:34.524,0,,,,2024.0,
67b31f7e37180fd4b8e524e2,Universidad Nacional del Altiplano (UNA),Bachiller en Ingeniería Agroindustrial,,,Bachelor,False,67b31f7e37180fd4b8e524e0,2025-02-17 11:37:34.524,2025-02-17 11:40:52.746,0,7.0,2023.0,7.0,2018.0,Graduado como décimo superior.
67b31f7e37180fd4b8e524e3,Escuela de Posgrado UNA Puno,Curso de especialización: Python en el Análisis de Datos Abiertos para la Investigación Científica,,,Certificate,False,67b31f7e37180fd4b8e524e0,2025-02-17 11:37:34.524,2025-02-17 11:40:52.765,0,10.0,2024.0,9.0,2024.0,
67b31f7e37180fd4b8e524e4,Instituto de Informática UNA Puno,Curso de Excel Avanzado,,,Certificate,False,67b31f7e37180fd4b8e524e0,2025-02-17 11:37:34.524,2025-02-17 11:37:34.524,0,,2023.0,,,
67b31f7e37180fd4b8e524e5,Platzi,Fundamentos de Ingeniería de Software,,,Certificate,False,67b31f7e37180fd4b8e524e0,2025-02-17 11:37:34.524,2025-02-17 11:37:34.524,0,,2020.0,,,
67b31f7e37180fd4b8e524e7,Platzi,Diseño de Productos,,,Certificate,False,67b31f7e37180fd4b8e524e0,2025-02-17 11:37:34.524,2025-02-17 11:37:34.524,0,,2023.0,,,
67b31f7e37180fd4b8e524e6,Platzi,Análisis de Datos con Power BI,,,Certificate,False,67b31f7e37180fd4b8e524e0,2025-02-17 11:37:34.524,2025-02-17 11:37:34.524,0,,2023.0,,,
67b31f7e37180fd4b8e524e8,Platzi,Estrategias de Innovación Empresarial,,,Certificate,False,67b31f7e37180fd4b8e524e0,2025-02-17 11:37:34.524,2025-02-17 11:37:34.524,0,,,,2024.0,
67b3418737180fd4b8e5264a,Santander Open Academy,Certificado en Excel Intermedio,,,Certificate,False,67b3418737180fd4b8e52643,2025-02-17 14:02:47.494,2025-02-17 14:23:01.111,0,,2024.0,,2024.0,
67b3418737180fd4b8e52647,Santander Open Academy,Storytelling en el Marketing Digital,,,Certificate,False,67b3418737180fd4b8e52643,2025-02-17 14:02:47.494,2025-02-17 14:23:01.208,0,,2023.0,,2023.0,
67b3418737180fd4b8e5264b,Santander Open Academy,Certificado en Power BI,,,Certificate,False,67b3418737180fd4b8e52643,2025-02-17 14:02:47.494,2025-02-17 14:23:00.902,0,,2024.0,,2024.0,
67b3418737180fd4b8e52646,Netzun,Especialización en Marketing Digital,,,Other,False,67b3418737180fd4b8e52643,2025-02-17 14:02:47.494,2025-02-17 14:23:00.564,0,1.0,2025.0,12.0,2024.0,
67b3418737180fd4b8e52649,Digital Brand,Marketing digital en Redes sociales y Google Ads,,,Certificate,False,67b3418737180fd4b8e52643,2025-02-17 14:02:47.494,2025-02-17 14:23:02.203,0,,2020.0,,2020.0,
67b3418737180fd4b8e52648,Google,Fundamentals of digital marketing,,,Certificate,False,67b3418737180fd4b8e52643,2025-02-17 14:02:47.494,2025-02-17 14:23:01.921,0,,2021.0,,2021.0,
67b3418737180fd4b8e5264c,Crehana,Especialización – Social Media,,,Other,False,67b3418737180fd4b8e52643,2025-02-17 14:02:47.494,2025-02-17 14:23:01.187,0,,2020.0,,2020.0,
67b3418737180fd4b8e52645,Universidad Nacional de Trujillo,Licenciado en Ciencias de la Comunicación,,,Bachelor,False,67b3418737180fd4b8e52643,2025-02-17 14:02:47.494,2025-02-17 14:23:01.669,0,1.0,2023.0,4.0,2018.0,
67b3721937180fd4b8e5277f,Universidad Nacional de Trujillo,Ingeniero Informático,,,Student,True,67b3721837180fd4b8e5277d,2025-02-17 17:30:01.151,2025-02-18 04:15:53.124,0,,,4.0,2022.0,"Estudiante del VII ciclo de la carrera de Ingeniería Informática, con experiencia en programación de algoritmos. Con interés en el desarrollo de software y la inteligencia artificial."
67b3a6d437180fd4b8e527d1,UNIVERSIDAD NACIONAL DE TRUJILLO,Estudiante de Noveno ciclo. Perteneciente al Quinto superior.,,,Student,True,67b3a6d437180fd4b8e527ce,2025-02-17 21:15:00.986,2025-02-17 21:15:00.986,0,,,3.0,2021.0,
67b3a6d437180fd4b8e527d0,WE EDUCACIÓN EJECUTIVA Y CENTRO EDUCATIVO LATINOAMERICANO,Diplomado Internacional de Gestión de Proyectos,,,Diploma,True,67b3a6d437180fd4b8e527ce,2025-02-17 21:15:00.986,2025-02-17 21:15:00.986,0,,,2.0,2025.0,
67b4868737180fd4b8e52af1,SPEAKERS RIMAC 2023 - LA NEURONA REINA,Especialista en Presentaciones de Alto Impacto,,,Certificate,False,67b4868637180fd4b8e52aec,2025-02-18 13:09:27.095,2025-02-18 13:09:27.095,0,8.0,2023.0,5.0,,Especialista en Presentaciones de Alto Impacto.
67b4868737180fd4b8e52af2,TEATRO DEL JUEGO,Programa Anual de Formación en Improvisación Teatral (PAFI),,,Certificate,False,67b4868637180fd4b8e52aec,2025-02-18 13:09:27.095,2025-02-18 13:09:27.095,0,4.0,2024.0,4.0,,Programa Anual de Formación en Improvisación Teatral.
67b4868737180fd4b8e52aef,CENTRUM PUCP,Especialización en People Analytics,,,Certificate,False,67b4868637180fd4b8e52aec,2025-02-18 13:09:27.095,2025-02-18 13:09:27.095,0,1.0,2023.0,10.0,2022.0,Especialización en People Analytics.
67b4868737180fd4b8e52af3,UTEC,Programa Especializado de Behavioral Design,,,Certificate,False,67b4868637180fd4b8e52aec,2025-02-18 13:09:27.095,2025-02-18 13:09:27.095,0,11.0,2024.0,6.0,,Programa Especializado de Behavioral Design.
67b4868737180fd4b8e52af0,CENTRO DE TERAPIA DE ESQUEMAS PERÚ (CETEP),Formación Internacional en Terapia de Esquemas,,,Certificate,False,67b4868637180fd4b8e52aec,2025-02-18 13:09:27.095,2025-02-18 13:09:27.095,0,12.0,2023.0,1.0,,Formación Internacional en Terapia de Esquemas.
67b4868737180fd4b8e52aee,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,Psicología,,,Bachelor,False,67b4868637180fd4b8e52aec,2025-02-18 13:09:27.095,2025-02-18 13:09:27.095,0,,,,2021.0,Psicólogo egresado de la PUCP con especializaciones de posgrado en People Analytics y Behavioral Design.
67b4ad8837180fd4b8e52b79,NETZUN,Power BI Intermedio-Avanzado,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,1.0,2025.0,Certificación en Power BI Intermedio-Avanzado
67b4ad8837180fd4b8e52b7a,Ecoambiental Group,Gestión Ambiental en Minería,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,10.0,2024.0,Certificación en Gestión Ambiental en Minería
67b4ad8837180fd4b8e52b7b,ISE,Manejo de Residuos Sólidos en las Unidades Mineras,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,10.0,2024.0,Certificación en Manejo de Residuos Sólidos en las Unidades Mineras
67b4ad8837180fd4b8e52b85,Internacional Centro Superior de Capacitación Integral,AutoCAD 2D 3D,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,1.0,2021.0,Certificación en AutoCAD 2D 3D
67b4ad8837180fd4b8e52b82,Colegio de Ingenieros del Perú,"Sistemas Integrados de Gestión con base en las normas ISO 9001, 14001, 45001",,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,12.0,2023.0,Certificación en Sistemas Integrados de Gestión
67b4ad8837180fd4b8e52b83,EcoAmbiental Group E.I.R.L.,Evaluación de Riesgos de Desastres Originados por Fenómenos Naturales con ARCGIS,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,3.0,2022.0,Certificación en Evaluación de Riesgos de Desastres
67b4ad8837180fd4b8e52b84,GeoTansal,ArcGIS Básico,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,5.0,2021.0,Certificación en ArcGIS Básico
67b4ad8837180fd4b8e52b78,ISE,Python Básico e Intermedio,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,1.0,2025.0,Certificación en Python Básico e Intermedio
67b4ad8837180fd4b8e52b77,ISE,Seguridad y Prevención de Riesgos Laborales,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,1.0,2025.0,Certificación en Seguridad y Prevención de Riesgos Laborales
67b4ad8837180fd4b8e52b75,Universidad Nacional de Trujillo,Ingeniería Ambiental,,,Bachelor,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.645,2025-02-18 15:55:52.645,0,12.0,2024.0,3.0,2020.0,Egresado 2024-II de Ingeniería Ambiental - Décimo Superior (4° Puesto)
67b4ad8837180fd4b8e52b76,GeoTansal,ArcGIS Intermedio,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,1.0,2025.0,Certificación en ArcGIS Intermedio
67b4ad8837180fd4b8e52b7e,INFODEM-PERÚ,"Ofimática Intermedia: Word, Excel, PowerPoint",,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,3.0,2024.0,Certificación en Ofimática Intermedia
67b4ad8837180fd4b8e52b7c,Mastergis,Normativa y elaboración del Estudio de Impacto Ambiental,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,10.0,2024.0,Certificación en Normativa y elaboración del Estudio de Impacto Ambiental
67b4ad8837180fd4b8e52b81,Ministerio del Trabajo y Promoción del Empleo,Prevención de Riesgos Laborales,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,1.0,2024.0,Certificación en Prevención de Riesgos Laborales
67b4ad8837180fd4b8e52b80,Centro de educación y formación EDURED,"Excel Profesional: Básico, Intermedio, Avanzado",,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,2.0,2024.0,Certificación en Excel Profesional
67b4ad8837180fd4b8e52b7f,Instituto de educación ambiental,Capacitación: Entrenamiento presencial - coagulación y floculación en aguas residuales,,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,2.0,2024.0,Capacitación en coagulación y floculación en aguas residuales
67b4ad8837180fd4b8e52b7d,Ministerio de Energía y Minas,Taller de Integración Minera y Desarrollo Sostenible (TIMDS),,,Certificate,False,67b4ad8837180fd4b8e52b73,2025-02-18 15:55:52.646,2025-02-18 15:55:52.646,0,,,3.0,2024.0,Certificación en Taller de Integración Minera y Desarrollo Sostenible
67b4eccf37180fd4b8e52de0,Universidad Nacional de Trujillo,Ingeniería Química,,,Bachelor,True,67b4eccf37180fd4b8e52dde,2025-02-18 20:25:51.907,2025-02-18 20:25:51.907,0,,2025.0,5.0,2021.0,Estudiante de Ingeniería Química en busca de oportunidades para realizar prácticas preprofesionales.
67b4ff8537180fd4b8e52e63,Centro de Idiomas de la Universidad Nacional de Trujillo,Inglés,,,Other,False,67b4ff8537180fd4b8e52e5f,2025-02-18 21:45:41.336,2025-02-18 21:45:41.336,0,,,,,Nivel intermedio en el idioma inglés.
67b4ff8537180fd4b8e52e64,Centro Datux,Microsoft Excel,,,Other,False,67b4ff8537180fd4b8e52e5f,2025-02-18 21:45:41.336,2025-02-18 21:45:41.336,0,,,,,Nivel avanzado en Microsoft Excel.
67b4ff8537180fd4b8e52e65,Centro Datux,Power BI,,,Other,False,67b4ff8537180fd4b8e52e5f,2025-02-18 21:45:41.336,2025-02-18 21:45:41.336,0,,,,,Nivel intermedio en Power BI.
67b4ff8537180fd4b8e52e62,SCRUMstudy,SCRUM Fundamentals Certified,,,Certificate,False,67b4ff8537180fd4b8e52e5f,2025-02-18 21:45:41.336,2025-02-18 21:45:41.336,0,,,,2023.0,Certificación en fundamentos de SCRUM.
67b4ff8537180fd4b8e52e61,Universidad Nacional de Trujillo,Administración,,,Bachelor,True,67b4ff8537180fd4b8e52e5f,2025-02-18 21:45:41.336,2025-02-18 21:45:41.336,0,,2024.0,,2020.0,Egresada de la carrera de Administración con una profunda pasión por el aprendizaje continuo y el trabajo en equipo.
67b5091f37180fd4b8e52ecd,Universidad Nacional de Trujillo,Ingeniería Ambiental,,,Bachelor,True,67b5091f37180fd4b8e52ecb,2025-02-18 22:26:39.921,2025-02-20 19:21:10.449,0,,2024.0,,2020.0,Egresado de la Escuela Profesional de Ingeniería Ambiental de la Facultad de Ingeniería Química.
67b5091f37180fd4b8e52ece,Gestión Integral HQSE,Especialización en Gestión Integral de Residuos Sólidos,,,Certificate,False,67b5091f37180fd4b8e52ecb,2025-02-18 22:26:39.921,2025-02-18 22:26:39.921,0,,,,,Programa de Especialización en Gestión Integral de Residuos Sólidos.
67b509c937180fd4b8e52f3d,Universidad Nacional Autónoma de México,Administración,,,Bachelor,False,67b509c837180fd4b8e52f3a,2025-02-18 22:29:29.064,2025-02-18 22:36:15.841,0,6.0,2024.0,2.0,2024.0,Movilidad Académica (Administración)
67b509c937180fd4b8e52f41,Colegio de Ingenieros del Perú,Excel Intermedio-Avanzado,,,Certificate,False,67b509c837180fd4b8e52f3a,2025-02-18 22:29:29.064,2025-02-18 22:36:15.923,0,4.0,2022.0,3.0,2022.0,Certificación en Excel Intermedio-Avanzado
67b509c937180fd4b8e52f3f,Escuela Bolsa Mexicana de Valores,Gobierno Corporativo,,,Certificate,False,67b509c837180fd4b8e52f3a,2025-02-18 22:29:29.064,2025-02-18 22:36:15.964,0,6.0,2024.0,2.0,2024.0,Certificación en Gobierno Corporativo
67b509c937180fd4b8e52f3e,International Lean Six Sigma,Six Sigma Yellow Belt,,,Certificate,False,67b509c837180fd4b8e52f3a,2025-02-18 22:29:29.064,2025-02-18 22:36:15.996,0,10.0,2024.0,8.0,2024.0,Certificación en Six Sigma Yellow Belt
67b509c937180fd4b8e52f3c,Universidad Nacional de Trujillo,Administración,,,Bachelor,True,67b509c837180fd4b8e52f3a,2025-02-18 22:29:29.064,2025-02-18 22:37:27.380,0,,2024.0,4.0,2021.0,Carrera de Administración
67b509c937180fd4b8e52f40,Alianza Francesa,Certificación examen DELF B1,,,Certificate,False,67b509c837180fd4b8e52f3a,2025-02-18 22:29:29.064,2025-02-18 22:36:15.884,0,11.0,2023.0,11.0,2023.0,Certificación en el examen DELF B1
67b516a237180fd4b8e53029,Universidad Nacional de Trujillo,Administración,,,Student,True,67b516a137180fd4b8e53027,2025-02-18 23:24:18.062,2025-02-18 23:24:18.062,0,,,1.0,2025.0,Estudiante del 9° ciclo de Administración con conocimientos en Análisis de datos con Power BI y Tableau.
67b604f837180fd4b8e530c0,UNIVERSIDAD NACIONAL DE TRUJILLO,Licenciado en Administración,,,Bachelor,False,67b604f837180fd4b8e530be,2025-02-19 16:21:12.902,2025-02-19 16:21:12.902,0,,2021.0,,2016.0,Estudios universitarios en la Escuela Profesional de Administración
67b604f837180fd4b8e530c1,CENTRO DE IDIOMAS DE LA UNIVERSIDAD NACIONAL DE TRUJILLO,Certificate,,,Certificate,False,67b604f837180fd4b8e530be,2025-02-19 16:21:12.902,2025-02-19 16:21:12.902,0,,2021.0,,,Estudios de inglés nivel básico en el centro de idiomas de la facultad de Educación y Ciencias de la Comunicación.
67b64b5537180fd4b8e5314c,Instituto de Capacitación Bursátil,Programa de Inversiones Bursátiles,,,Certificate,False,67b64b5537180fd4b8e53148,2025-02-19 21:21:25.278,2025-02-19 21:21:25.278,0,,,,,Programa de Inversiones Bursátiles (135 horas)
67b64b5537180fd4b8e5314b,Universidad Nacional de Ingeniería,Bachiller en Ciencias con mención en Física,,,Bachelor,False,67b64b5537180fd4b8e53148,2025-02-19 21:21:25.278,2025-02-19 21:21:25.278,0,8.0,2021.0,3.0,2016.0,Bachiller en Ciencias con mención en Física
67b64b5537180fd4b8e5314e,Data Science Research Perú,Curso de Series Temporales,,,Certificate,False,67b64b5537180fd4b8e53148,2025-02-19 21:21:25.278,2025-02-19 21:21:25.278,0,,,,,Curso de Series Temporales (33 horas)
67b64b5537180fd4b8e5314d,GEM,Diplomado en Business Intelligence,,,Diploma,False,67b64b5537180fd4b8e53148,2025-02-19 21:21:25.278,2025-02-19 21:21:25.278,0,,,,,Diplomado en Business Intelligence (160 horas)
67b64b5537180fd4b8e5314a,Universidad Nacional Mayor de San Marcos,Estudiante de Economía,,,Student,True,67b64b5537180fd4b8e53148,2025-02-19 21:21:25.278,2025-02-19 21:21:25.278,0,,,9.0,2021.0,Estudiante de Economía - 6to ciclo
67b77994ae69bca471706c7d,UPC: Universidad Peruana de Ciencias Aplicadas,Analista de Datos,,,Other,True,67b77994ae69bca471706c79,2025-02-20 18:51:00.192,2025-02-20 19:40:48.614,0,7.0,2024.0,2.0,2025.0,"Brindé soporte técnico a estudiantes, docentes y personal administrativo en el uso de las plataformas virtuales de la universidad."
67b77994ae69bca471706c7c,Universidad Nacional de Ingeniería,Ciberseguridad Pentesting,,,Certificate,False,67b77994ae69bca471706c79,2025-02-20 18:51:00.192,2025-02-20 19:40:48.647,0,10.0,2024.0,7.0,2024.0,Nivel en el MEC Nivel 3 EQF-MEC
67b77994ae69bca471706c7b,Universidad Cesar Vallejo,Ingeniero de Sistemas,,,Bachelor,False,67b77994ae69bca471706c79,2025-02-20 18:51:00.192,2025-02-20 19:40:48.584,0,11.0,2024.0,4.0,2019.0,Nivel en el MEC Nivel 6 EQF-MEC
67b78301ae69bca471706e8c,AMV Consultores S.A.C.,"Diplomado en Seguridad, Salud Ocupacional y Medio Ambiente",,,Diploma,False,67b78301ae69bca471706e89,2025-02-20 19:31:13.809,2025-02-20 19:35:59.188,0,5.0,2024.0,11.0,2023.0,"Diplomado en Seguridad, Salud Ocupacional y Medio Ambiente"
67b78301ae69bca471706e8d,CIACEP S.A.C.,"Diplomado en Diseño, Gestión y Supervisión de Proyectos de Agua Potable, Saneamiento y Tratamiento de Aguas Residuales en el Ámbito Rural y Urbano",,,Diploma,False,67b78301ae69bca471706e89,2025-02-20 19:31:13.809,2025-02-20 19:35:59.262,0,1.0,2024.0,8.0,2023.0,"Diplomado en Diseño, Gestión y Supervisión de Proyectos de Agua Potable, Saneamiento y Tratamiento de Aguas Residuales en el Ámbito Rural y Urbano"
67b78301ae69bca471706e8e,Iuris Ambiental Perú E.I.R.L.,Curso en Derecho y Gestión Ambiental,,,Other,False,67b78301ae69bca471706e89,2025-02-20 19:31:13.809,2025-02-20 19:35:59.233,0,2.0,2024.0,1.0,2024.0,Curso en Derecho y Gestión Ambiental
67b78301ae69bca471706e8b,Universidad Nacional de Trujillo,Ingeniería Ambiental,,,Bachelor,False,67b78301ae69bca471706e89,2025-02-20 19:31:13.809,2025-02-20 19:35:59.166,0,12.0,2024.0,5.0,2020.0,Egresado – Ingeniería Ambiental
67b785bfae69bca471706fa0,Universidad Nacional de Trujillo,Ingeniería Agronómica,,,Bachelor,True,67b785beae69bca471706f9e,2025-02-20 19:42:55.020,2025-02-20 20:21:54.812,0,,,6.0,2021.0,Facultad de Ciencias Agropecuarias
67b785bfae69bca471706fa1,CEP Nuestra Señora del Perpetuo Socorro,Secundaria completa,,,Other,False,67b785beae69bca471706f9e,2025-02-20 19:42:55.020,2025-02-20 20:21:54.632,0,12.0,2019.0,3.0,2015.0,
