_id_postulante,carrera_principal,area_profesional,nivel_educativo
67b31dd837180fd4b8e524c4,Bachiller en Ingeniería Agroindustrial,Ingeniería y Tecnología,Bachiller
67b31dd837180fd4b8e524c4,Curso de especialización: Python en el Análisis de Datos Abiertos para la Investigación Científica,Otros,Certificado
67b31dd837180fd4b8e524c4,Curso de Excel Avanzado,Otros,Certificado
67b31dd837180fd4b8e524c4,Fundamentos de Ingeniería de Software,Ingeniería y Tecnología,Certificado
67b31dd837180fd4b8e524c4,Diseño de Productos,Arquitectura y Diseño,Certificado
67b31dd837180fd4b8e524c4,Análisis de Datos con Power BI,Otros,Certificado
67b31dd837180fd4b8e524c4,Estrategias de Innovación Empresarial,Otros,Certificado
67b33f9837180fd4b8e52629,Certificado en Excel Intermedio,Otros,Certificado
67b33f9837180fd4b8e52629,Storytelling en el Marketing Digital,Administración y Negocios,Certificado
67b33f9837180fd4b8e52629,Certificado en Power BI,Otros,Certificado
67b33f9837180fd4b8e52629,Especialización en Marketing Digital,Administración y Negocios,Otros
67b33f9837180fd4b8e52629,Marketing digital en Redes sociales y Google Ads,Ingeniería y Tecnología,Certificado
67b33f9837180fd4b8e52629,Fundamentals of digital marketing,Administración y Negocios,Certificado
67b33f9837180fd4b8e52629,Especialización – Social Media,Otros,Otros
67b33f9837180fd4b8e52629,Licenciado en Ciencias de la Comunicación,Ciencias Sociales y Humanidades,Bachiller
67b3652f37180fd4b8e52763,Ingeniero Informático,Otros,Estudiante
67b3a5a237180fd4b8e527ae,Estudiante de Noveno ciclo. Perteneciente al Quinto superior.,Otros,Estudiante
67b3a5a237180fd4b8e527ae,Diplomado Internacional de Gestión de Proyectos,Administración y Negocios,Diplomado
67a3f36d0ad0eb1b9d91c4a2,Especialista en Presentaciones de Alto Impacto,Otros,Certificado
67a3f36d0ad0eb1b9d91c4a2,Programa Anual de Formación en Improvisación Teatral (PAFI),Otros,Certificado
67a3f36d0ad0eb1b9d91c4a2,Especialización en People Analytics,Otros,Certificado
67a3f36d0ad0eb1b9d91c4a2,Programa Especializado de Behavioral Design,Arquitectura y Diseño,Certificado
67a3f36d0ad0eb1b9d91c4a2,Formación Internacional en Terapia de Esquemas,Otros,Certificado
67a3f36d0ad0eb1b9d91c4a2,Psicología,Ciencias Sociales y Humanidades,Bachiller
67b4ad1d37180fd4b8e52b50,Power BI Intermedio-Avanzado,Otros,Certificado
67b4ad1d37180fd4b8e52b50,Gestión Ambiental en Minería,Ingeniería y Tecnología,Certificado
67b4ad1d37180fd4b8e52b50,Manejo de Residuos Sólidos en las Unidades Mineras,Otros,Certificado
67b4ad1d37180fd4b8e52b50,AutoCAD 2D 3D,Otros,Certificado
67b4ad1d37180fd4b8e52b50,"Sistemas Integrados de Gestión con base en las normas ISO 9001, 14001, 45001",Ingeniería y Tecnología,Certificado
67b4ad1d37180fd4b8e52b50,Evaluación de Riesgos de Desastres Originados por Fenómenos Naturales con ARCGIS,Otros,Certificado
67b4ad1d37180fd4b8e52b50,ArcGIS Básico,Otros,Certificado
67b4ad1d37180fd4b8e52b50,Python Básico e Intermedio,Otros,Certificado
67b4ad1d37180fd4b8e52b50,Seguridad y Prevención de Riesgos Laborales,Otros,Certificado
67b4ad1d37180fd4b8e52b50,Ingeniería Ambiental,Ingeniería y Tecnología,Bachiller
67b4ad1d37180fd4b8e52b50,ArcGIS Intermedio,Otros,Certificado
67b4ad1d37180fd4b8e52b50,"Ofimática Intermedia: Word, Excel, PowerPoint",Otros,Certificado
67b4ad1d37180fd4b8e52b50,Normativa y elaboración del Estudio de Impacto Ambiental,Ingeniería y Tecnología,Certificado
67b4ad1d37180fd4b8e52b50,Prevención de Riesgos Laborales,Otros,Certificado
67b4ad1d37180fd4b8e52b50,"Excel Profesional: Básico, Intermedio, Avanzado",Otros,Certificado
67b4ad1d37180fd4b8e52b50,Capacitación: Entrenamiento presencial - coagulación y floculación en aguas residuales,Otros,Certificado
67b4ad1d37180fd4b8e52b50,Taller de Integración Minera y Desarrollo Sostenible (TIMDS),Otros,Certificado
67b4ebef37180fd4b8e52dc4,Ingeniería Química,Ingeniería y Tecnología,Bachiller
67b4feeb37180fd4b8e52e3e,Inglés,Ciencias Sociales y Humanidades,Otros
67b4feeb37180fd4b8e52e3e,Microsoft Excel,Otros,Otros
67b4feeb37180fd4b8e52e3e,Power BI,Otros,Otros
67b4feeb37180fd4b8e52e3e,SCRUM Fundamentals Certified,Otros,Certificado
67b4feeb37180fd4b8e52e3e,Administración,Administración y Negocios,Bachiller
67b5085637180fd4b8e52eb1,Ingeniería Ambiental,Ingeniería y Tecnología,Bachiller
67b5085637180fd4b8e52eb1,Especialización en Gestión Integral de Residuos Sólidos,Administración y Negocios,Certificado
67b5097937180fd4b8e52f08,Administración,Administración y Negocios,Bachiller
67b5097937180fd4b8e52f08,Excel Intermedio-Avanzado,Otros,Certificado
67b5097937180fd4b8e52f08,Gobierno Corporativo,Otros,Certificado
67b5097937180fd4b8e52f08,Six Sigma Yellow Belt,Otros,Certificado
67b5097937180fd4b8e52f08,Administración,Administración y Negocios,Bachiller
67b5097937180fd4b8e52f08,Certificación examen DELF B1,Otros,Certificado
67b514d937180fd4b8e53007,Administración,Administración y Negocios,Estudiante
67b6047437180fd4b8e530a3,Licenciado en Administración,Administración y Negocios,Bachiller
67b6047437180fd4b8e530a3,Certificate,Otros,Certificado
67b6482137180fd4b8e5312e,Programa de Inversiones Bursátiles,Otros,Certificado
67b6482137180fd4b8e5312e,Bachiller en Ciencias con mención en Física,Ciencias,Bachiller
67b6482137180fd4b8e5312e,Curso de Series Temporales,Otros,Certificado
67b6482137180fd4b8e5312e,Diplomado en Business Intelligence,Otros,Diplomado
67b6482137180fd4b8e5312e,Estudiante de Economía,Economía y Finanzas,Estudiante
67b77937ae69bca471706c5e,Analista de Datos,Otros,Otros
67b77937ae69bca471706c5e,Ciberseguridad Pentesting,Otros,Certificado
67b77937ae69bca471706c5e,Ingeniero de Sistemas,Ingeniería y Tecnología,Bachiller
67b78279ae69bca471706e6f,"Diplomado en Seguridad, Salud Ocupacional y Medio Ambiente",Salud,Diplomado
67b78279ae69bca471706e6f,"Diplomado en Diseño, Gestión y Supervisión de Proyectos de Agua Potable, Saneamiento y Tratamiento de Aguas Residuales en el Ámbito Rural y Urbano",Administración y Negocios,Diplomado
67b78279ae69bca471706e6f,Curso en Derecho y Gestión Ambiental,Ingeniería y Tecnología,Otros
67b78279ae69bca471706e6f,Ingeniería Ambiental,Ingeniería y Tecnología,Bachiller
67b7843aae69bca471706f0f,Ingeniería Agronómica,Ingeniería y Tecnología,Bachiller
67b7843aae69bca471706f0f,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
67b78608ae69bca471706fd7,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
67b78608ae69bca471706fd7,Internet y la Competitividad en la Educación Tecnológica para el Tercer Milenio,Ciencias Sociales y Humanidades,Certificado
67b78608ae69bca471706fd7,Computación e Informática,Ingeniería y Tecnología,Diplomado
67b78608ae69bca471706fd7,"Informática Rumbo al Tercer Milenio: Internet, Protocolos y Herramientas",Ingeniería y Tecnología,Certificado
67b78608ae69bca471706fd7,Técnicas Organizacionales para el Tercer Milenio,Otros,Certificado
67b78608ae69bca471706fd7,Herramientas Visuales y Programación Orientada a Objetos,Otros,Certificado
67b78608ae69bca471706fd7,Primaria,Otros,Otros
67b78608ae69bca471706fd7,Primaria,Otros,Otros
67b78d60ae69bca47170706d,Contabilidad y Finanzas,Economía y Finanzas,Bachiller
67b78e62ae69bca4717070ac,Just In Time como Modelo de Gestión y Herramientas Lean en la Producción,Administración y Negocios,Certificado
67b78e62ae69bca4717070ac,Supervisión de Plantas Industriales Alimentarias,Ingeniería y Tecnología,Certificado
67b78e62ae69bca4717070ac,Especialización en Supply Chain Management,Administración y Negocios,Diplomado
67b78e62ae69bca4717070ac,Diplomado en Logística,Otros,Diplomado
67b78e62ae69bca4717070ac,Auditor Interno en Sistemas Integrados de Gestión (HSEQ),Ingeniería y Tecnología,Certificado
67b78e62ae69bca4717070ac,Metodología 5S,Otros,Certificado
67b78e62ae69bca4717070ac,Especialización en Big Data para la Gestión Logística,Administración y Negocios,Diplomado
67b78e62ae69bca4717070ac,Especialización Logística y almacenes,Otros,Diplomado
67b78e62ae69bca4717070ac,Interpretación y formación de auditores internos ISO 9001:2015,Otros,Certificado
67b78e62ae69bca4717070ac,Bachiller en Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
67b79253ae69bca471707278,Universitario,Otros,Bachiller
67b79253ae69bca471707278,Maestría,Otros,Maestría
67b7946aae69bca4717072d2,Capacitación Trabajos en Altura – Escalamiento a Postes,Otros,Certificado
67b7946aae69bca4717072d2,Curso especializado Supervisión de Trabajos de Alto Riesgo,Otros,Certificado
67b7946aae69bca4717072d2,Curso especializado de Prevención de Riesgos,Otros,Certificado
67b7946aae69bca4717072d2,Especialización Salud Ocupacional,Salud,Certificado
67b7946aae69bca4717072d2,Bachiller en Ingeniería Química,Ingeniería y Tecnología,Bachiller
67b7946aae69bca4717072d2,Capacitación Gestión Integral de Residuos Sólidos,Administración y Negocios,Certificado
67b7946aae69bca4717072d2,Especialización en Sistema de Gestión de la Calidad - ISO 9001,Administración y Negocios,Certificado
67b7946aae69bca4717072d2,"Especialización Supervisor SSOMA: Seguridad, Salud Ocupacional y Medio Ambiente",Salud,Certificado
67aa688d80922a3d7cf100c1,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
67aa688d80922a3d7cf100c1,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
67b7b9efae69bca471707485,Licenciada en Administración,Administración y Negocios,Estudiante
67b7e0a4ae69bca471707733,Inglés básico – intermedio,Ciencias Sociales y Humanidades,Certificado
67b7e0a4ae69bca471707733,Ingeniero de Materiales,Otros,Bachiller
67b7e0a4ae69bca471707733,IX ciclo de ingeniería civil,Ingeniería y Tecnología,Estudiante
67b8ac61ae69bca4717078b0,Bachiller en Ingeniería Mecatrónica,Ingeniería y Tecnología,Bachiller
67b8cc68ae69bca47170795a,Microbiología y Parasitología,Ciencias,Bachiller
67b8ea61ae69bca471707a98,Project Management Professional,Administración y Negocios,Certificado
67b8ea61ae69bca471707a98,Ingeniería de sistemas,Ingeniería y Tecnología,Bachiller
67b8f573ae69bca471707b49,Aproximaciones Metodológicas en Ciencia Política,Otros,Certificado
67b8f573ae69bca471707b49,Voluntario de la Universidad Nacional de Trujillo,Otros,Certificado
67b8f573ae69bca471707b49,Análisis de Datos con Excel,Otros,Certificado
67b8f573ae69bca471707b49,Participación como Aplicador ENLA en el departamento de La Libertad,Otros,Certificado
67b8f573ae69bca471707b49,Diplomado en curso sobre Responsabilidad Social Comunitaria,Otros,Diplomado
67b8f573ae69bca471707b49,Participación en el área de Recursos Humanos,Administración y Negocios,Certificado
67b8f573ae69bca471707b49,Ciencias Políticas y Gobernabilidad,Otros,Bachiller
67b8f573ae69bca471707b49,Participación como Parlamentario Joven de La Libertad,Otros,Certificado
67b9197fae69bca471707bec,Ingeniería Informática,Ingeniería y Tecnología,Bachiller
67b93a19ae69bca471707ce6,Programa de capacitación “PROGRAMA BAY G.A.P.”,Otros,Certificado
67b93a19ae69bca471707ce6,Tecnologías Educativas para Alumnos,Ingeniería y Tecnología,Certificado
67b93a19ae69bca471707ce6,Diploma “Experto en Agroalimentación. Sector Hortifrutícola 4.0”,Otros,Diplomado
67b93a19ae69bca471707ce6,Especialización en Gestión Ambiental,Ingeniería y Tecnología,Diplomado
67b93a19ae69bca471707ce6,Especialización en Seguridad y Salud en el Trabajo,Salud,Diplomado
67b93a19ae69bca471707ce6,Diplomado Especializado Supervisor de Trabajos de Alto Riesgo,Otros,Diplomado
67b93a19ae69bca471707ce6,Prevención de Riesgos Laborales,Otros,Certificado
67b93a19ae69bca471707ce6,Ingeniería Agroindustrial,Ingeniería y Tecnología,Bachiller
67b93a19ae69bca471707ce6,"Diplomado Especializado en Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA)",Salud,Diplomado
67b93a19ae69bca471707ce6,Participación en el Programa “Escuela de Líderes Escolares”,Otros,Otros
67b93a19ae69bca471707ce6,"Implementación del Sistema HACCP, BPM y POES",Otros,Certificado
67b944fbae69bca471707d9c,Licenciada en Economía,Economía y Finanzas,Bachiller
67b944fbae69bca471707d9c,Maestría en Políticas Públicas de Gobiernos Locales,Otros,Maestría
67b960f3ae69bca471707fd1,,,Otros
67b960f3ae69bca471707fd1,Economía,Economía y Finanzas,
67ba6976ae69bca4717080fd,Inglés Intermedio,Ciencias Sociales y Humanidades,Certificado
67ba6976ae69bca4717080fd,Elaboración del instrumento de gestión ambiental IGAPRO,Ingeniería y Tecnología,Certificado
67ba6976ae69bca4717080fd,Diseño e implementación de iniciativas sociales,Arquitectura y Diseño,Certificado
67ba6976ae69bca4717080fd,Monitoreo de la calidad del agua,Otros,Certificado
67ba6976ae69bca4717080fd,"Ofimática profesional (Excel, Word y PowerPoint)",Otros,Certificado
67ba6976ae69bca4717080fd,ArcGIS Básico,Otros,Certificado
67ba6976ae69bca4717080fd,Gestión integral de residuos sólidos,Administración y Negocios,Certificado
67ba6976ae69bca4717080fd,Ingeniería Ambiental,Ingeniería y Tecnología,Bachiller
67bab99aae69bca4717081f0,Curso de ArcGis básico,Otros,Certificado
67bab99aae69bca4717081f0,Ingeniería Ambiental,Ingeniería y Tecnología,Estudiante
67bab99aae69bca4717081f0,Funciones del Comité de Seguridad y Salud en el Trabajo,Salud,Certificado
67bab99aae69bca4717081f0,Todo sobre seguridad y salud en el trabajo,Salud,Certificado
67bb8ab5ae69bca4717083f5,Inglés Básico,Ciencias Sociales y Humanidades,Certificado
67bb8ab5ae69bca4717083f5,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
67bb8ab5ae69bca4717083f5,Consejera de Empleabilidad,Otros,Otros
67bbe118ae69bca471708451,Diplomado de Finanzas Empresariales,Economía y Finanzas,Diplomado
67bbe118ae69bca471708451,Bachiller en Ciencias Económicas,Otros,Bachiller
67bbe118ae69bca471708451,Programa de Especialización en Manejo de Software y Ciencia de Datos,Ingeniería y Tecnología,Otros
67bbe118ae69bca471708451,Curso de Actualización,Otros,Certificado
67bc8f699ea42ee308b13e07,Administración y Marketing,Administración y Negocios,Bachiller
67bf47b59ea42ee308b14088,Programa de Idiomas en Inglés,Ciencias Sociales y Humanidades,Estudiante
67bf47b59ea42ee308b14088,Administración y Marketing,Administración y Negocios,Estudiante
67bf47b59ea42ee308b14088,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
67bf4a8e9ea42ee308b140d8,Derecho,Ciencias Sociales y Humanidades,Bachiller
67bf4a8e9ea42ee308b140d8,Educación Secundaria,Ciencias Sociales y Humanidades,Estudiante
67bf4a8e9ea42ee308b140d8,Estudiante de idiomas,Otros,Estudiante
67bf4a8e9ea42ee308b140d8,Estudiante primaria,Otros,Estudiante
67bf68469ea42ee308b14121,Verificación Post-Silicio Software para la Validación de Microprocesadores,Ingeniería y Tecnología,Otros
67bf68469ea42ee308b14121,Ingeniería Mecatrónica,Ingeniería y Tecnología,Bachiller
67a2c35e0ad0eb1b9d91c444,Ingeniería Química,Ingeniería y Tecnología,Estudiante
67a2c35e0ad0eb1b9d91c444,Sistemas Integrados de Gestión - HSEQ,Ingeniería y Tecnología,Certificado
67a2c35e0ad0eb1b9d91c444,Educación Secundaria,Ciencias Sociales y Humanidades,Estudiante
67c0b46c9ea42ee308b144ff,Ciencias Biológicas,Otros,Estudiante
67730428e62dc0dc9760d97e,rfrrf3w,Otros,Maestría
67771b96e62dc0dc9760dc2c,Ingenieria Electrónica,Ingeniería y Tecnología,Bachiller
67771b96e62dc0dc9760dc2c,6to Primaria,Otros,Otros
67771b96e62dc0dc9760dc2c,Mecatrónica Industrial,Ingeniería y Tecnología,Bachiller
67771b96e62dc0dc9760dc2c,Nivel básico de inglés,Ciencias Sociales y Humanidades,Certificado
67771b96e62dc0dc9760dc2c,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
67771b96e62dc0dc9760dc2c,Ingeniería Industrial,Ingeniería y Tecnología,Maestría
67771b96e62dc0dc9760dc2c,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
67771b96e62dc0dc9760dc2c,6to Primaria,Otros,Otros
67771b96e62dc0dc9760dc2c,Mecatrónica Industrial,Ingeniería y Tecnología,Bachiller
67771b96e62dc0dc9760dc2c,Nivel básico de inglés,Ciencias Sociales y Humanidades,Certificado
67771b96e62dc0dc9760dc2c,Ingeniería Industrial,Ingeniería y Tecnología,Maestría
67771b96e62dc0dc9760dc2c,Nivel básico de inglés,Ciencias Sociales y Humanidades,Otros
67771b96e62dc0dc9760dc2c,Mecatrónica Industrial,Ingeniería y Tecnología,Otros
67771b96e62dc0dc9760dc2c,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
67771b96e62dc0dc9760dc2c,6to Primaria,Otros,Otros
67771b96e62dc0dc9760dc2c,Ingeniería Industrial,Ingeniería y Tecnología,Maestría
67c6262dea99f7e639a6ea1c,Curso User Research,Otros,Certificado
67c6262dea99f7e639a6ea1c,SQL Básico,Otros,Certificado
67c6262dea99f7e639a6ea1c,Excel avanzado,Otros,Certificado
67c6262dea99f7e639a6ea1c,Microdegree en Product Management,Administración y Negocios,Certificado
67c6262dea99f7e639a6ea1c,Bachiller en Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
67c6262dea99f7e639a6ea1c,Bootcamp en Growth Hacking,Otros,Certificado
67c6262dea99f7e639a6ea1c,Especialista Senior en Facebook e Instagram Ads,Otros,Certificado
66bab0c9db5c98b2ee748847,Scrum Master,Otros,Certificado
66bab0c9db5c98b2ee748847,Bachiller en Administración de Empresas,Administración y Negocios,Bachiller
67c6720fea99f7e639a6eb70,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
67c6720fea99f7e639a6eb70,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
67c6772dea99f7e639a6ebcb,Ciencias de la Comunicación,Ciencias Sociales y Humanidades,Bachiller
67c6772dea99f7e639a6ebcb,Creación de Contenidos Digitales,Otros,Certificado
67c6772dea99f7e639a6ebcb,Inglés,Ciencias Sociales y Humanidades,Certificado
67c682d7ea99f7e639a6ec1b,Ingeniería Ambiental,Ingeniería y Tecnología,Bachiller
67c682d7ea99f7e639a6ec1b,Curso de Monitoreo y Evaluación de Parámetros Electroquímicos de la Calidad de Cuerpos de Agua,Otros,Certificado
67c682d7ea99f7e639a6ec1b,Curso de Fiscalización Ambiental,Ingeniería y Tecnología,Certificado
67c682d7ea99f7e639a6ec1b,Entrenamiento Presencial en Coagulación y Floculación en Aguas Residuales,Otros,Certificado
67c682d7ea99f7e639a6ec1b,Curso de Especialización en Gestión y Evaluación de Impacto Ambiental,Ingeniería y Tecnología,Certificado
67c74f5fea99f7e639a6ed2a,Estudios en oratoria básica culminados,Otros,Certificado
67c74f5fea99f7e639a6ed2a,Curso de Contrataciones del Estado,Otros,Certificado
67c74f5fea99f7e639a6ed2a,Líder graduado,Otros,Certificado
67c74f5fea99f7e639a6ed2a,Estudiante del VII Ciclo de la carrera de Ing. Agroindustrial,Ingeniería y Tecnología,Estudiante
67c7b20bea99f7e639a6ee70,Psicología,Ciencias Sociales y Humanidades,Bachiller
67c7b20bea99f7e639a6ee70,Certificate,Otros,
67c7b20bea99f7e639a6ee70,Certificate,Otros,
67c7b20bea99f7e639a6ee70,Educación Secundaria,Ciencias Sociales y Humanidades,Diplomado
67c7b20bea99f7e639a6ee70,Certificate,Otros,
67c7ce47ea99f7e639a6eee0,Ingeniería Mecatrónica,Ingeniería y Tecnología,Estudiante
67c78f0eea99f7e639a6ede7,,,Estudiante
67b7ce81ae69bca4717074f9,Human Resources Analytics,Otros,Certificado
67b7ce81ae69bca4717074f9,Python Data Structures,Otros,Certificado
67b7ce81ae69bca4717074f9,Using Python to Access Web Data,Otros,Certificado
67b7ce81ae69bca4717074f9,Normativa Ambiental Aplicable en el SEIA,Ingeniería y Tecnología,Otros
67b7ce81ae69bca4717074f9,Certificado académico en Políticas Públicas,Otros,Certificado
67b7ce81ae69bca4717074f9,Sistema de Evaluación de Impacto Ambiental (SEIA),Ingeniería y Tecnología,Otros
67b7ce81ae69bca4717074f9,Título profesional de Sociólogo,Otros,Bachiller
67b7ce81ae69bca4717074f9,"Diplomado en Ordenamiento Territorial, Regional y Local",Otros,Diplomado
67b7ce81ae69bca4717074f9,Programming for Everybody (Getting Started with Python),Otros,Certificado
